,0,101,102,103,104,105,201,202,203,204,205,206,301,302,303,304,305,306,401,402,403,404,405,501,502,503,504,505,601,602,603,604,605,606,701,702,703,704,705,801,802,803,804,805,901,902,903,904,905,906,1001,1002,1003,1004,1005,1006,1101,1102,1103,1104,1105,1201,1202,1203,1204,1205,1206,1301,1302,1303,1304,1305,1401,1402,1403,1404,1405,1501,1502,1503,1504,1505,10101,10102,10103,10104,10105,10106,10201,10202,10203,10204,10205,10206,10301,10302,10303,10304,10305,10306,Unnamed: 101
0,inf,14.3180667465245,13.755716277594,13.5182484184511,13.8102426160725,14.7139772700774,51.0613354397098,51.5816771403015,52.0725921054079,52.4940185025229,52.5921034044451,50.0446215655974,31.1326258916611,31.2076875204533,32.7762986460844,31.6097067606129,30.42677277236,32.2506806803104,43.603529244772,42.8531319395791,43.5081194453696,44.3311289659999,42.9204752166278,40.1581686373988,41.1137916626863,40.6627183401294,40.2195461197429,39.248844671329,35.1003833747865,36.071306102095,35.5436774742862,35.399308782393,33.4795166438944,34.700376209364,53.8379423203186,54.7437587061852,54.9300776102907,53.3186625469555,53.2393481290715,47.5794928736215,48.4304096954649,47.5902856023608,46.8044758758249,46.9908809132197,54.5670684868257,55.1367776341326,54.961847094693,54.5169677934252,53.6182763160524,54.3954834092429,39.8871274830616,38.6856640427486,38.2722618541591,40.170197435514,40.7756150262083,40.0644219486155,59.2036699951802,59.2469042112975,58.2125395826565,59.3143606051349,59.8462603150643,28.8070856099852,28.5521530001447,27.8943299122688,28.6542993363931,29.1610372473836,30.5844779697833,22.6224223074144,21.6641462279366,23.2807396150714,23.2811419123656,22.8010869041824,44.608782206246,44.320492251424,44.5991253684592,44.3442230517291,44.8818223872077,19.8253378696131,20.5963742500485,20.6595326805646,20.2837337778733,20.4905172212666,16.7552295041265,17.0608104951546,15.9471133082664,15.6019420976217,16.8582503236666,17.2171306758006,11.5144771106843,12.0896566723598,12.5503759956959,13.1548128447836,10.9984126860465,10.6065467135285,8.34427331179166,7.935704655663,9.32648991856178,9.08076361980232,8.40338896430093,7.23016310148684,31.6812902471434
101,14.2912334674064,inf,inf,inf,inf,inf,57.4412867556599,57.6730373648514,58.1819310907018,58.9035999533239,58.4133031543158,56.4579766959665,45.4613590712943,44.7868088000359,46.4279906175159,47.1000446513123,45.8012758002125,45.7722700177338,48.4884767842587,46.9115192811154,48.4929598923585,49.2002062734759,48.1620299900405,53.0083170201329,54.9423966088133,53.8329143728973,53.1043285081573,52.0421397822244,38.6839640442737,39.5034001960722,39.1788832340165,37.9624607307118,37.8294117599657,38.8450283523116,57.9710500148213,58.2440032170661,58.8941337440642,57.6427226447129,57.0254531677906,54.8062215004109,55.7850922761317,55.1285736492206,53.9122116228815,54.4961474068207,67.1504240647126,67.0720858565291,67.3012837884693,67.0601338739509,66.7719018621826,66.2815773293269,38.5888735591897,38.0947247678665,37.0027355536046,38.2646747741533,39.3926634260564,38.6204714540879,47.1386449389459,45.8521683480533,45.3263043763529,46.384581965294,46.9499810775698,14.488481434685,14.2338917901703,13.1609579721334,13.6303171727668,15.3315051650874,15.21066192193,15.7310558843776,14.8918812469188,15.3083294560403,16.6675615688059,15.8591179970153,40.5649212043654,39.5695960406214,40.2583692534269,41.4287507619918,41.7352353345783,22.4512384070601,22.5160569968052,23.129539229559,23.1702380300932,23.230957040564,30.4810427458155,31.799401594168,29.9574105235397,29.7935109209754,32.0373093145219,31.9576256861256,25.7364832983735,25.6284897072434,26.6844363415479,26.482579320841,25.2724858467075,24.8388669313301,22.46109641534,22.2269930577136,24.1112439682632,24.1472338282954,22.3600460422928,21.5466159781468,34.4860954588744
102,13.7368326108347,inf,inf,inf,inf,inf,58.2293730272276,57.3714560474019,57.8952788313182,58.4783849774411,58.9767661169958,56.1093121963512,44.2891505254015,43.6365413408373,45.2489847697761,45.3828559783301,43.4012002828714,44.6087573818716,47.9571311523753,47.0342708552026,48.4205987015101,49.2914350807629,48.4479037725758,52.4604390717574,53.4422590259191,53.2913272491147,52.5643093439334,51.4967280522672,38.7812053120355,39.0274276912557,39.1609895973591,37.9624895341746,37.0224055335236,38.3507748982938,57.4777668039761,57.9049179805842,58.3869894345952,57.7766736875566,56.5633484054885,54.4840288119458,55.5889157494865,54.6791082769087,53.6038130143223,53.4775754830693,66.6613978206322,66.5731850116845,67.1241088242186,66.6277356014452,66.3078476480707,65.7789482411439,38.7351187314865,38.2001087485443,36.8927057276507,37.7694350057836,39.4860732147911,38.7190936667248,47.7876792537011,46.9103450288293,46.8849753517265,47.042673359115,47.5186077908132,15.0558343939115,14.7955346610679,14.1622590919573,14.9759995619318,15.8988171379683,15.7778088198038,16.3476226356989,15.3239039246808,15.4161120117073,17.1493180038969,16.2640465151188,40.9532532640244,39.9354703207278,40.6552770443023,41.4317224219629,42.6961590196339,22.3649684246688,22.5640684281551,23.1220591177507,23.0343659420745,23.1420233116292,29.7261373419246,31.1935983731517,29.5976883087696,29.0798551013333,30.4550766125729,31.3495590672686,25.2633344066237,24.3348535422956,26.2422926699656,26.0353018771628,25.4301054590963,23.8447415094814,22.5214554368528,21.6905556877237,22.9573177930385,22.5800062987512,21.805333154409,21.8386186938701,34.2258455923049
103,13.5006985087217,inf,inf,inf,inf,inf,56.8254576304016,56.928989577685,57.4533048106203,58.0883632345526,58.5920249385046,55.6695258392593,43.7723700625034,43.4382492462793,45.1392900723833,44.5554990195417,43.1961420184881,44.4353122913093,47.5422099476934,46.6409771079332,47.7217183841223,48.2868973088501,48.0786304104214,52.2888519464024,53.2367503926268,53.0369953593672,52.299985885789,51.3734547914598,38.9333454620656,39.1049273417316,39.9157248400464,38.3622832548852,38.4398396610318,38.4146429969984,57.5426900496062,58.1429189440274,58.3947189543384,57.7661592675169,56.6397165215061,54.0536550426129,55.4791373104793,54.8033750694168,53.8642501642627,53.1989381180857,66.4105269219628,66.3954368660934,66.8814571859805,66.9379734136086,65.9819306707922,65.5493432490493,39.164434703812,38.6238898545276,37.2470063551901,38.6546045787738,39.0797708354336,39.1385741884367,47.1030918928161,47.2210925785828,46.1501512871518,47.3340954094023,47.7604629907302,15.3117008428379,15.0819350064731,14.3780556662416,15.115343019321,16.1119176670535,16.0365543844469,15.513057132489,15.3062299671805,15.1736969391162,17.1935120388671,16.2008641621279,40.4716839698996,39.4673562475462,40.1869079779992,40.9119433387575,41.4626567429056,21.9698025051188,22.2300182851303,22.7518285217054,22.6164989705927,22.7384618568074,29.4238055170275,30.3128645673875,29.396525375518,28.8631281809085,30.2071563358445,30.4740568955158,25.0387772570482,24.0331411715029,26.0336044074728,25.7235644625534,25.2970045519102,23.4867248240454,21.6241631837467,21.4835644576849,22.6277436221067,22.3327583848907,21.5883879670596,20.7029481842501,34.4828497047459
104,13.7929144930766,inf,inf,inf,inf,inf,56.7145014747727,57.1537546432144,57.6079013247546,57.243260695716,57.6603204575366,55.8409899979385,45.9868010824864,44.6592630652686,47.0044053169795,45.9757616072849,44.8790821225867,45.6591674213761,47.3177642737445,46.3236835982605,47.8252429732852,48.3021632116652,47.5418830659975,53.8006334729341,54.820307800778,54.0348509585251,53.2433260772861,52.4475602629306,40.0197567068001,40.1982485778767,40.1915559302719,38.9430444831392,38.760410152466,39.4910870371168,58.6221788477582,59.0963265099065,59.5426120107529,58.8483363148662,57.7207147563044,55.8481897012088,56.2009548117058,55.8735738219842,54.788199667872,55.0537057333266,68.2253031709361,67.978243096604,68.6643026831169,68.9494218229795,66.8360212754397,66.5619157526686,39.5547520215157,39.081105368247,38.6485983142305,39.2240341396258,39.9467211518707,39.6117434364009,45.688639097844,45.5064627856617,45.2450209057617,45.583153519559,46.2016718015651,14.569613339993,14.4357085228454,13.6159911113852,14.1521404190266,15.2440584145042,15.2695620790399,15.1469485052555,14.2055668632821,14.358998972294,15.9778259876105,15.0731036088715,40.2287170010841,38.2764750050973,39.8971187415395,39.57512664311,41.3073760961916,21.6545766446975,21.6023912815655,22.2472431050111,22.4080270790921,22.4174583077317,30.3212813622585,32.1475509203855,29.647404848903,29.9035385166822,30.6994926070716,32.2882738861518,26.1438587353934,24.966104060563,26.3042972233461,26.6961872085466,25.3991148525977,24.3050749869874,22.4611734918489,22.5289223057091,23.4625852920146,22.6981833600152,21.8746427883471,21.681928432086,35.8292343144596
105,14.6830907102781,inf,inf,inf,inf,inf,58.2416803175295,58.4281201831592,59.0508064810463,59.6476386947247,60.1528988332849,57.2384449987776,45.4339349030138,45.0409495642631,46.4821364043418,46.359559852765,44.9857104142576,45.951458358949,49.2652460947235,47.7290867824018,49.2874384766128,49.9918571738023,49.9739922180102,53.2130246861013,54.332503997246,54.2157725883239,53.3029906659457,52.2189254153202,37.890060261341,38.8243668265946,38.4326853913289,37.2143709784248,37.0245084337672,38.4450117870775,57.5919509653424,57.9043991862021,57.7264344158281,56.8397455096979,55.7212054549223,54.3891360235968,55.2851199822597,54.8537712498404,53.5242156942875,53.9146887401289,66.7868005464003,67.2713376047203,67.2628304731858,67.195590288828,66.2155519130534,66.5843412038775,37.7869956376683,37.3067835525159,36.317522694176,37.4875813064798,38.605058891148,37.8325856073521,46.7667556753956,47.0386378435513,45.248494409538,46.1983809110388,47.4995616856059,13.6670341138795,13.4737769074574,12.7102669555697,13.3282132463772,15.3120166669189,15.0761298207261,16.133624161541,15.3942109583766,16.2984451065048,17.1251965331389,16.6572202405832,41.8977129853891,40.4952232221002,41.97061575135,41.4880564791253,41.9553257237011,23.2576937817255,23.3144387123674,23.9347107435516,24.3419111648815,24.5272969952184,31.1173333945855,31.9631210301836,31.2364061557662,30.1299721870873,31.9912768346225,32.1258264569784,26.0508245964224,25.7068039940992,26.9429558133532,27.4286383280786,26.015822428531,25.0601555239402,23.241767682255,22.5244758717147,24.2632633574682,24.1186304888151,22.6397664663314,22.4423240599617,34.9929956242813
201,49.4556682081618,57.1044711545681,57.8629728085564,56.5251732244639,56.3799845411728,57.9035952954377,inf,inf,inf,inf,inf,inf,28.5631149622791,26.4614569797716,28.0576966755209,29.1723187464162,28.1131843636385,26.9031388546179,11.4558770816481,12.2858286428514,12.3571367086415,11.7166665190069,10.2956120856993,76.0972019062687,75.9523924585303,77.0366416435162,75.2199762034402,77.9399249621278,83.3285153006346,86.2614340801671,84.5651781043657,82.3996083544139,82.763260993806,84.796299198009,93.6742699375241,94.4960695664738,95.3886817427262,93.6851145603913,92.949600664233,86.6958825016906,87.3625726087329,86.2561624179371,85.3277964094286,87.1072874107646,87.970868425194,88.689346411983,88.1265813868066,85.1470237601334,87.6535245934395,87.8454028123505,89.667859330239,89.0896319457536,89.1759393492642,90.9106459268631,90.2154200585604,89.5274640870815,87.9710736129181,89.0404992627298,87.3219231272925,87.0835122081207,89.3803281672793,70.966435883435,70.8047183147505,69.9185724521445,69.3162775296368,70.5369786753786,71.0293632901973,47.2711309985087,46.3534387525338,48.783583841728,47.7839392167968,46.7418616315973,54.1209866915089,54.9256995490317,54.3269956312102,53.4192324923036,53.5241014008547,34.5264369521912,34.4319542346952,33.79267886481,33.9580548324354,33.7745585810694,45.8014872071711,44.7140606495809,45.0195343353224,46.4984419923645,46.5296081898925,44.7117801910938,47.1343579731462,48.0859086702026,46.6675766624115,46.4982312553695,46.3239585544634,47.5572631265021,46.8333577806747,47.8369832787494,46.8043937823459,46.1789092343243,46.1802291705922,47.3321550187917,77.6035291852285
202,50.3485625257278,57.6935229931649,57.4007870255081,56.9612470576514,57.1470760969331,58.4467993556512,inf,inf,inf,inf,inf,inf,27.6592768721799,26.6981155516364,28.4583715962352,29.6968896686041,27.6894393993751,26.8667953112254,11.5032229741069,12.546798831476,12.5285081686601,10.4211558643399,10.1979176382141,77.2773720516997,75.2356619014757,76.4960831926718,76.4414925921073,77.3264158944606,84.065024270355,85.5791796733712,86.1692911767359,83.0878959412222,83.6494414366536,85.0192253737762,93.5214506328252,94.4186707690323,93.9853962952554,93.7074682636438,92.933670429693,86.8066290965752,87.3511283980796,86.2221206735071,84.7376212164785,85.7084953072331,87.5600469837761,88.5036695625622,87.7970171347604,87.7843054833668,86.7362646567917,86.98595223356,91.2307433153881,90.6732210208411,90.8510125143383,91.8759285571032,91.679607345327,91.052210302344,88.1454968100546,90.2470533040181,88.6948228646712,87.3033391260034,88.7240857544966,71.2882057012235,71.7562705884459,71.0176590298884,70.4844052825713,70.7889873316485,71.2726225190253,48.3927308724438,47.4594110418156,49.9200641302574,48.3012501064687,47.885980646377,55.3016349437068,55.6228770757374,55.4678721438612,54.7399731893634,54.924470114774,35.0035934770791,35.0549309472137,34.3834509349763,34.3328234250704,34.222860731762,45.3287471841038,44.6808958466041,44.6893180822474,46.0737005269689,45.989215195046,44.6599468492141,47.583416573592,49.6971790676568,47.7775869923955,46.809870626039,46.9290438107193,48.9816915328129,47.6553384154873,48.6710862353652,47.5780180267536,46.0330802043494,46.1007459900145,48.3108411085895,76.8995931951036
203,50.8347018632583,58.2021844487734,57.9238978559694,57.4848359700346,57.5990448309813,59.1159391276047,inf,inf,inf,inf,inf,inf,27.7558949075629,27.2169415664431,29.0242194597799,28.9672208901208,28.076050493427,27.3419876659892,12.0580197652565,13.1190885025372,12.1340918514182,10.7672873469208,10.6593002219906,76.1444501988914,75.716933599748,76.7255317253918,76.867990935814,77.3143003134801,85.2259877874341,86.0192840528723,87.0602795601789,83.601053938117,84.2507152174483,85.4893799752357,93.994080292986,94.908961513043,94.3941354779275,93.4555823246922,93.4448419835014,86.6881925430976,87.4968538261922,86.7365739725632,85.3954242963518,86.1086333819433,87.6711512352448,89.0183273415699,88.2888199611294,87.6828127920669,86.7887279129512,87.2155640328325,92.0461975266235,91.147110385538,91.255811506237,92.3477339337926,92.9420599950413,91.5507930237241,90.278490747509,90.6629711472986,89.155130246564,87.6592830732642,89.0360352507566,71.7223168317618,72.1277413552933,71.3300320879458,70.8808368315662,71.2744419551788,71.7523313614827,49.5213827822462,47.7479773618848,50.024700006962,48.6592120971043,48.0581562930717,55.589408369749,56.2133381274707,55.7842343381391,55.0013655991801,55.1221084935517,35.5229342677182,35.5768680793472,34.9060475548622,34.841134989053,34.7421910507323,45.7818840740876,45.5964534602751,45.194515280202,46.5656821981185,46.3807514025783,45.6407655657765,48.0917271375212,50.1071349024515,48.2412702326111,47.2863486356557,47.4571495316876,49.4428078756814,48.15655669288,49.1700802884922,48.0054645534555,47.1959694862236,46.5401651645963,47.9842949682101,75.8771851884592
